trainable params: 294,912 || all params: 124,737,024 || trainable%: 0.2364
{'loss': 0.6864, 'grad_norm': 0.20691871643066406, 'learning_rate': 0.0004633103851466052, 'epoch': 8.76}
{'loss': 0.6921, 'grad_norm': 0.19233191013336182, 'learning_rate': 0.0004631668647245295, 'epoch': 8.78}
{'loss': 0.6894, 'grad_norm': 0.1784287542104721, 'learning_rate': 0.00046302308646206794, 'epoch': 8.8}
{'loss': 0.6895, 'grad_norm': 0.24442093074321747, 'learning_rate': 0.0004628790505331305, 'epoch': 8.82}
{'loss': 0.6896, 'grad_norm': 0.20642933249473572, 'learning_rate': 0.0004627347571119389, 'epoch': 8.83}
{'loss': 0.6836, 'grad_norm': 0.2148541659116745, 'learning_rate': 0.00046259165315356405, 'epoch': 8.85}
{'loss': 0.6869, 'grad_norm': 0.23788900673389435, 'learning_rate': 0.00046244684784233663, 'epoch': 8.87}
{'loss': 0.6819, 'grad_norm': 0.21726909279823303, 'learning_rate': 0.00046230178556163465, 'epoch': 8.89}
{'loss': 0.6963, 'grad_norm': 0.20440872013568878, 'learning_rate': 0.0004621564664869212, 'epoch': 8.9}
{'loss': 0.6871, 'grad_norm': 0.19875949621200562, 'learning_rate': 0.00046201089079396995, 'epoch': 8.92}
{'loss': 0.6937, 'grad_norm': 0.23780804872512817, 'learning_rate': 0.00046186505865886503, 'epoch': 8.94}
{'loss': 0.6786, 'grad_norm': 0.20915792882442474, 'learning_rate': 0.0004617189702580007, 'epoch': 8.96}
{'loss': 0.6804, 'grad_norm': 0.208889901638031, 'learning_rate': 0.0004615726257680811, 'epoch': 8.97}
{'loss': 0.6919, 'grad_norm': 0.2629464864730835, 'learning_rate': 0.0004614260253661203, 'epoch': 8.99}
{'eval_loss': 0.6809214949607849, 'eval_runtime': 16.5909, 'eval_samples_per_second': 588.757, 'eval_steps_per_second': 73.595, 'epoch': 9.0}
{'loss': 0.6863, 'grad_norm': 0.25057727098464966, 'learning_rate': 0.0004612791692294419, 'epoch': 9.01}
{'loss': 0.6838, 'grad_norm': 0.21617507934570312, 'learning_rate': 0.00046113205753567875, 'epoch': 9.03}
{'loss': 0.6827, 'grad_norm': 0.3245820701122284, 'learning_rate': 0.00046098469046277284, 'epoch': 9.04}
{'loss': 0.6857, 'grad_norm': 0.2659200131893158, 'learning_rate': 0.000460837068188975, 'epoch': 9.06}
{'loss': 0.6879, 'grad_norm': 0.20388203859329224, 'learning_rate': 0.0004606891908928449, 'epoch': 9.08}
{'loss': 0.6908, 'grad_norm': 0.23099061846733093, 'learning_rate': 0.00046054105875325044, 'epoch': 9.1}
{'loss': 0.6843, 'grad_norm': 0.20627754926681519, 'learning_rate': 0.000460392671949368, 'epoch': 9.11}
{'loss': 0.6967, 'grad_norm': 0.2545353174209595, 'learning_rate': 0.00046024403066068195, 'epoch': 9.13}
{'loss': 0.6871, 'grad_norm': 0.4510663151741028, 'learning_rate': 0.0004600951350669843, 'epoch': 9.15}
{'loss': 0.6861, 'grad_norm': 0.22280259430408478, 'learning_rate': 0.00045994598534837496, 'epoch': 9.17}
{'loss': 0.6831, 'grad_norm': 0.22984330356121063, 'learning_rate': 0.00045979658168526094, 'epoch': 9.18}
{'loss': 0.6849, 'grad_norm': 0.19790200889110565, 'learning_rate': 0.0004596469242583565, 'epoch': 9.2}
{'loss': 0.6855, 'grad_norm': 0.23200492560863495, 'learning_rate': 0.000459497013248683, 'epoch': 9.22}
{'loss': 0.6886, 'grad_norm': 0.21700836718082428, 'learning_rate': 0.00045934684883756823, 'epoch': 9.24}
{'loss': 0.6915, 'grad_norm': 0.2655385136604309, 'learning_rate': 0.00045919643120664676, 'epoch': 9.25}
{'loss': 0.6919, 'grad_norm': 0.22735601663589478, 'learning_rate': 0.0004590457605378594, 'epoch': 9.27}
{'loss': 0.6861, 'grad_norm': 0.20172104239463806, 'learning_rate': 0.00045889483701345285, 'epoch': 9.29}
{'loss': 0.6767, 'grad_norm': 0.2867989242076874, 'learning_rate': 0.0004587436608159799, 'epoch': 9.31}
{'loss': 0.6887, 'grad_norm': 0.1989320069551468, 'learning_rate': 0.0004585922321282987, 'epoch': 9.32}
{'loss': 0.6887, 'grad_norm': 0.2174806445837021, 'learning_rate': 0.0004584405511335731, 'epoch': 9.34}
{'loss': 0.6917, 'grad_norm': 0.2078545242547989, 'learning_rate': 0.0004582886180152718, 'epoch': 9.36}
{'loss': 0.6875, 'grad_norm': 0.22233796119689941, 'learning_rate': 0.0004581364329571689, 'epoch': 9.38}
{'loss': 0.6797, 'grad_norm': 0.19965393841266632, 'learning_rate': 0.0004579839961433427, 'epoch': 9.39}
{'loss': 0.6857, 'grad_norm': 0.20666159689426422, 'learning_rate': 0.00045783130775817643, 'epoch': 9.41}
{'loss': 0.6892, 'grad_norm': 0.24061444401741028, 'learning_rate': 0.0004576783679863575, 'epoch': 9.43}
{'loss': 0.6965, 'grad_norm': 0.22363652288913727, 'learning_rate': 0.00045752517701287736, 'epoch': 9.45}
{'loss': 0.693, 'grad_norm': 0.2125052958726883, 'learning_rate': 0.00045737327068485166, 'epoch': 9.46}
{'loss': 0.6845, 'grad_norm': 0.26828518509864807, 'learning_rate': 0.0004572195803716266, 'epoch': 9.48}
{'loss': 0.688, 'grad_norm': 0.2325754314661026, 'learning_rate': 0.0004570656394116763, 'epoch': 9.5}
{'loss': 0.6834, 'grad_norm': 0.24361494183540344, 'learning_rate': 0.00045691144799120333, 'epoch': 9.52}
{'loss': 0.686, 'grad_norm': 0.2333044856786728, 'learning_rate': 0.00045675700629671306, 'epoch': 9.53}
{'loss': 0.6912, 'grad_norm': 0.2121373414993286, 'learning_rate': 0.00045660231451501366, 'epoch': 9.55}
{'loss': 0.691, 'grad_norm': 0.2091723531484604, 'learning_rate': 0.00045644737283321576, 'epoch': 9.57}
{'loss': 0.6905, 'grad_norm': 0.24466435611248016, 'learning_rate': 0.00045629218143873216, 'epoch': 9.59}
{'loss': 0.6863, 'grad_norm': 0.21680575609207153, 'learning_rate': 0.00045613674051927806, 'epoch': 9.6}
{'loss': 0.6882, 'grad_norm': 0.20106801390647888, 'learning_rate': 0.00045598105026287003, 'epoch': 9.62}
{'loss': 0.6847, 'grad_norm': 0.22747042775154114, 'learning_rate': 0.00045582511085782653, 'epoch': 9.64}
{'loss': 0.6774, 'grad_norm': 0.20365077257156372, 'learning_rate': 0.0004556689224927672, 'epoch': 9.66}
{'loss': 0.6917, 'grad_norm': 0.20036694407463074, 'learning_rate': 0.0004555140509587704, 'epoch': 9.67}
{'loss': 0.6906, 'grad_norm': 0.2793794274330139, 'learning_rate': 0.0004553573677256242, 'epoch': 9.69}
{'loss': 0.69, 'grad_norm': 0.23133906722068787, 'learning_rate': 0.0004552004360982306, 'epoch': 9.71}
{'loss': 0.6868, 'grad_norm': 0.20652879774570465, 'learning_rate': 0.00045504325626640943, 'epoch': 9.73}
{'loss': 0.689, 'grad_norm': 0.21873071789741516, 'learning_rate': 0.0004548858284202809, 'epoch': 9.74}
{'loss': 0.6888, 'grad_norm': 0.23759667575359344, 'learning_rate': 0.0004547281527502651, 'epoch': 9.76}
{'loss': 0.6878, 'grad_norm': 0.2571682929992676, 'learning_rate': 0.0004545702294470819, 'epoch': 9.78}
{'loss': 0.6867, 'grad_norm': 0.2456977367401123, 'learning_rate': 0.0004544120587017506, 'epoch': 9.8}
{'loss': 0.6844, 'grad_norm': 0.2387087196111679, 'learning_rate': 0.00045425364070559, 'epoch': 9.81}
{'loss': 0.687, 'grad_norm': 0.21963860094547272, 'learning_rate': 0.0004540965635230848, 'epoch': 9.83}
{'loss': 0.6854, 'grad_norm': 0.22193823754787445, 'learning_rate': 0.00045393765406813956, 'epoch': 9.85}
{'loss': 0.6856, 'grad_norm': 0.20246048271656036, 'learning_rate': 0.00045377849793619104, 'epoch': 9.87}
{'loss': 0.6914, 'grad_norm': 0.2627411484718323, 'learning_rate': 0.00045361909531974965, 'epoch': 9.88}
{'loss': 0.694, 'grad_norm': 0.19400405883789062, 'learning_rate': 0.00045345944641162416, 'epoch': 9.9}
{'loss': 0.6812, 'grad_norm': 0.21490231156349182, 'learning_rate': 0.0004532995514049212, 'epoch': 9.92}
{'loss': 0.6763, 'grad_norm': 0.23286330699920654, 'learning_rate': 0.0004531394104930451, 'epoch': 9.94}
{'loss': 0.6835, 'grad_norm': 0.24085167050361633, 'learning_rate': 0.0004529790238696976, 'epoch': 9.95}
{'loss': 0.6917, 'grad_norm': 0.24595962464809418, 'learning_rate': 0.00045281839172887776, 'epoch': 9.97}
{'loss': 0.6871, 'grad_norm': 0.19664034247398376, 'learning_rate': 0.0004526575142648813, 'epoch': 9.99}
{'eval_loss': 0.6795359253883362, 'eval_runtime': 16.9621, 'eval_samples_per_second': 575.871, 'eval_steps_per_second': 71.984, 'epoch': 10.0}
{'loss': 0.6887, 'grad_norm': 0.2111777812242508, 'learning_rate': 0.000452496391672301, 'epoch': 10.01}
{'loss': 0.6855, 'grad_norm': 0.2180689424276352, 'learning_rate': 0.000452335024146026, 'epoch': 10.02}
{'loss': 0.6872, 'grad_norm': 0.21402880549430847, 'learning_rate': 0.00045217341188124173, 'epoch': 10.04}
{'loss': 0.6764, 'grad_norm': 0.24264858663082123, 'learning_rate': 0.0004520115550734296, 'epoch': 10.06}
{'loss': 0.6925, 'grad_norm': 0.2307232767343521, 'learning_rate': 0.000451849453918367, 'epoch': 10.08}
{'loss': 0.682, 'grad_norm': 0.2352629154920578, 'learning_rate': 0.0004516871086121266, 'epoch': 10.09}
{'loss': 0.6907, 'grad_norm': 0.2290981560945511, 'learning_rate': 0.00045152451935107654, 'epoch': 10.11}
{'loss': 0.6867, 'grad_norm': 0.23247627913951874, 'learning_rate': 0.00045136168633188, 'epoch': 10.13}
{'loss': 0.688, 'grad_norm': 0.21643102169036865, 'learning_rate': 0.00045119860975149505, 'epoch': 10.15}
{'loss': 0.6904, 'grad_norm': 0.1908203810453415, 'learning_rate': 0.00045103528980717443, 'epoch': 10.16}
{'loss': 0.6952, 'grad_norm': 0.21041768789291382, 'learning_rate': 0.00045087172669646503, 'epoch': 10.18}
{'loss': 0.6826, 'grad_norm': 0.2431883066892624, 'learning_rate': 0.000450707920617208, 'epoch': 10.2}
{'loss': 0.686, 'grad_norm': 0.2072104811668396, 'learning_rate': 0.0004505438717675384, 'epoch': 10.22}
{'loss': 0.6935, 'grad_norm': 0.233667254447937, 'learning_rate': 0.0004503795803458849, 'epoch': 10.23}
{'loss': 0.6901, 'grad_norm': 0.22923167049884796, 'learning_rate': 0.0004502150465509696, 'epoch': 10.25}
{'loss': 0.6769, 'grad_norm': 0.20838098227977753, 'learning_rate': 0.0004500502705818077, 'epoch': 10.27}
{'loss': 0.6783, 'grad_norm': 0.27665653824806213, 'learning_rate': 0.00044988525263770743, 'epoch': 10.29}
{'loss': 0.6893, 'grad_norm': 0.21469265222549438, 'learning_rate': 0.0004497199929182696, 'epoch': 10.3}
{'loss': 0.6847, 'grad_norm': 0.22336262464523315, 'learning_rate': 0.00044955449162338763, 'epoch': 10.32}
{'loss': 0.6844, 'grad_norm': 0.23811982572078705, 'learning_rate': 0.00044938874895324686, 'epoch': 10.34}
{'loss': 0.6957, 'grad_norm': 0.2170051485300064, 'learning_rate': 0.00044922276510832494, 'epoch': 10.36}
{'loss': 0.6834, 'grad_norm': 0.21942390501499176, 'learning_rate': 0.000449056540289391, 'epoch': 10.37}
{'loss': 0.6891, 'grad_norm': 0.24440008401870728, 'learning_rate': 0.00044889007469750563, 'epoch': 10.39}
{'loss': 0.6766, 'grad_norm': 0.24579952657222748, 'learning_rate': 0.00044872336853402073, 'epoch': 10.41}
{'loss': 0.6873, 'grad_norm': 0.1949024647474289, 'learning_rate': 0.00044855642200057936, 'epoch': 10.43}
{'loss': 0.6901, 'grad_norm': 0.19382746517658234, 'learning_rate': 0.00044838923529911493, 'epoch': 10.44}
{'loss': 0.6854, 'grad_norm': 0.22636684775352478, 'learning_rate': 0.0004482218086318517, 'epoch': 10.46}
{'loss': 0.6869, 'grad_norm': 0.2431284338235855, 'learning_rate': 0.000448054142201304, 'epoch': 10.48}
{'loss': 0.685, 'grad_norm': 0.2154514342546463, 'learning_rate': 0.0004478862362102762, 'epoch': 10.5}
{'loss': 0.6798, 'grad_norm': 0.2106763869524002, 'learning_rate': 0.0004477180908618626, 'epoch': 10.51}
{'loss': 0.6855, 'grad_norm': 0.2183801531791687, 'learning_rate': 0.0004475497063594466, 'epoch': 10.53}
{'loss': 0.6808, 'grad_norm': 0.21665841341018677, 'learning_rate': 0.00044738108290670153, 'epoch': 10.55}
{'loss': 0.695, 'grad_norm': 0.2380562722682953, 'learning_rate': 0.00044721222070758903, 'epoch': 10.56}
{'loss': 0.6817, 'grad_norm': 0.2099567949771881, 'learning_rate': 0.00044704311996636014, 'epoch': 10.58}
{'loss': 0.6961, 'grad_norm': 0.24017168581485748, 'learning_rate': 0.000446873780887554, 'epoch': 10.6}
{'loss': 0.6758, 'grad_norm': 0.20793314278125763, 'learning_rate': 0.0004467042036759982, 'epoch': 10.62}
{'loss': 0.6888, 'grad_norm': 0.19701816141605377, 'learning_rate': 0.0004465343885368083, 'epoch': 10.63}
{'loss': 0.6918, 'grad_norm': 0.23448625206947327, 'learning_rate': 0.0004463643356753879, 'epoch': 10.65}
{'loss': 0.6804, 'grad_norm': 0.2653367817401886, 'learning_rate': 0.0004461940452974278, 'epoch': 10.67}
{'loss': 0.6956, 'grad_norm': 0.26671919226646423, 'learning_rate': 0.00044602351760890624, 'epoch': 10.69}
{'loss': 0.6907, 'grad_norm': 0.20784471929073334, 'learning_rate': 0.0004458527528160886, 'epoch': 10.7}
{'loss': 0.6825, 'grad_norm': 0.24294181168079376, 'learning_rate': 0.0004456817511255269, 'epoch': 10.72}
{'loss': 0.6801, 'grad_norm': 0.20479139685630798, 'learning_rate': 0.00044551051274405987, 'epoch': 10.74}
{'loss': 0.6897, 'grad_norm': 0.24015569686889648, 'learning_rate': 0.00044533903787881223, 'epoch': 10.76}
{'loss': 0.6848, 'grad_norm': 0.210417702794075, 'learning_rate': 0.0004451673267371952, 'epoch': 10.77}
{'loss': 0.6892, 'grad_norm': 0.30318787693977356, 'learning_rate': 0.0004449953795269053, 'epoch': 10.79}
{'loss': 0.6938, 'grad_norm': 0.2264007329940796, 'learning_rate': 0.00044482319645592494, 'epoch': 10.81}
{'loss': 0.691, 'grad_norm': 0.23538608849048615, 'learning_rate': 0.0004446507777325217, 'epoch': 10.83}
{'loss': 0.6877, 'grad_norm': 0.25217196345329285, 'learning_rate': 0.0004444781235652483, 'epoch': 10.84}
{'loss': 0.6885, 'grad_norm': 0.24279886484146118, 'learning_rate': 0.000444305234162942, 'epoch': 10.86}
{'loss': 0.6895, 'grad_norm': 0.22500371932983398, 'learning_rate': 0.00044413210973472486, 'epoch': 10.88}
{'loss': 0.6845, 'grad_norm': 0.25440406799316406, 'learning_rate': 0.0004439587504900031, 'epoch': 10.9}
{'loss': 0.6854, 'grad_norm': 0.19888836145401, 'learning_rate': 0.0004437851566384669, 'epoch': 10.91}
{'loss': 0.6782, 'grad_norm': 0.20723797380924225, 'learning_rate': 0.00044361132839009035, 'epoch': 10.93}
{'loss': 0.6934, 'grad_norm': 0.19376686215400696, 'learning_rate': 0.00044343726595513094, 'epoch': 10.95}
{'loss': 0.6715, 'grad_norm': 0.20545987784862518, 'learning_rate': 0.0004432629695441296, 'epoch': 10.97}
{'loss': 0.6844, 'grad_norm': 0.21679744124412537, 'learning_rate': 0.00044308843936791007, 'epoch': 10.98}
{'eval_loss': 0.6776251196861267, 'eval_runtime': 16.9586, 'eval_samples_per_second': 575.99, 'eval_steps_per_second': 71.999, 'epoch': 11.0}
{'loss': 0.6813, 'grad_norm': 0.1977349817752838, 'learning_rate': 0.0004429136756375789, 'epoch': 11.0}
{'loss': 0.6949, 'grad_norm': 0.2315700650215149, 'learning_rate': 0.0004427386785645253, 'epoch': 11.02}
{'loss': 0.6799, 'grad_norm': 0.21696510910987854, 'learning_rate': 0.00044256344836042044, 'epoch': 11.04}
{'loss': 0.6848, 'grad_norm': 0.211097851395607, 'learning_rate': 0.0004423879852372178, 'epoch': 11.05}
{'loss': 0.6828, 'grad_norm': 0.2642030417919159, 'learning_rate': 0.00044221228940715226, 'epoch': 11.07}
{'loss': 0.686, 'grad_norm': 0.1939445585012436, 'learning_rate': 0.0004420363610827404, 'epoch': 11.09}
{'loss': 0.6809, 'grad_norm': 0.2108791321516037, 'learning_rate': 0.0004418619632319339, 'epoch': 11.11}
{'loss': 0.6806, 'grad_norm': 0.24563883244991302, 'learning_rate': 0.00044168557287713276, 'epoch': 11.12}
{'loss': 0.6821, 'grad_norm': 0.19634154438972473, 'learning_rate': 0.000441508950665086, 'epoch': 11.14}
{'loss': 0.6809, 'grad_norm': 0.21675468981266022, 'learning_rate': 0.000441332096809431, 'epoch': 11.16}
{'loss': 0.6898, 'grad_norm': 0.20744682848453522, 'learning_rate': 0.0004411550115240848, 'epoch': 11.18}
{'loss': 0.6923, 'grad_norm': 0.24493098258972168, 'learning_rate': 0.00044097769502324463, 'epoch': 11.19}
{'loss': 0.6897, 'grad_norm': 0.23379510641098022, 'learning_rate': 0.0004408001475213873, 'epoch': 11.21}
{'loss': 0.685, 'grad_norm': 0.2238815575838089, 'learning_rate': 0.00044062414815783634, 'epoch': 11.23}
{'loss': 0.6884, 'grad_norm': 0.21566998958587646, 'learning_rate': 0.0004404461416031395, 'epoch': 11.25}
{'loss': 0.6919, 'grad_norm': 0.19596776366233826, 'learning_rate': 0.0004402679046903769, 'epoch': 11.26}
{'loss': 0.6891, 'grad_norm': 0.3795281648635864, 'learning_rate': 0.00044008943763513875, 'epoch': 11.28}
{'loss': 0.6831, 'grad_norm': 0.18656568229198456, 'learning_rate': 0.00043991074065329353, 'epoch': 11.3}
{'loss': 0.6814, 'grad_norm': 0.20935289561748505, 'learning_rate': 0.0004397318139609878, 'epoch': 11.32}
{'loss': 0.6883, 'grad_norm': 0.25835004448890686, 'learning_rate': 0.00043955445047179375, 'epoch': 11.33}
{'loss': 0.6856, 'grad_norm': 0.19720876216888428, 'learning_rate': 0.0004393750672998179, 'epoch': 11.35}
{'loss': 0.683, 'grad_norm': 0.20463253557682037, 'learning_rate': 0.00043919545506531646, 'epoch': 11.37}
{'loss': 0.6804, 'grad_norm': 0.22750581800937653, 'learning_rate': 0.0004390156139855429, 'epoch': 11.39}
{'loss': 0.6867, 'grad_norm': 0.2020517736673355, 'learning_rate': 0.00043883554427802797, 'epoch': 11.4}
{'loss': 0.6867, 'grad_norm': 0.23184438049793243, 'learning_rate': 0.0004386552461605785, 'epoch': 11.42}
{'loss': 0.6868, 'grad_norm': 0.19612327218055725, 'learning_rate': 0.000438474719851278, 'epoch': 11.44}
{'loss': 0.6943, 'grad_norm': 0.2488994598388672, 'learning_rate': 0.00043829396556848555, 'epoch': 11.46}
{'loss': 0.6822, 'grad_norm': 0.23083944618701935, 'learning_rate': 0.0004381129835308364, 'epoch': 11.47}
{'loss': 0.6899, 'grad_norm': 0.29193660616874695, 'learning_rate': 0.0004379317739572411, 'epoch': 11.49}
{'loss': 0.6859, 'grad_norm': 0.3059917092323303, 'learning_rate': 0.0004377503370668854, 'epoch': 11.51}
{'loss': 0.698, 'grad_norm': 0.2110334187746048, 'learning_rate': 0.00043756867307923004, 'epoch': 11.53}
{'loss': 0.6945, 'grad_norm': 0.21193286776542664, 'learning_rate': 0.00043738678221401047, 'epoch': 11.54}
{'loss': 0.689, 'grad_norm': 0.2208702117204666, 'learning_rate': 0.0004372046646912365, 'epoch': 11.56}
{'loss': 0.69, 'grad_norm': 0.2142113447189331, 'learning_rate': 0.00043702232073119217, 'epoch': 11.58}
{'loss': 0.6777, 'grad_norm': 0.23455877602100372, 'learning_rate': 0.00043683975055443545, 'epoch': 11.6}
{'loss': 0.6782, 'grad_norm': 0.2109067738056183, 'learning_rate': 0.00043665695438179777, 'epoch': 11.61}
{'loss': 0.6816, 'grad_norm': 0.18488790094852448, 'learning_rate': 0.00043647393243438404, 'epoch': 11.63}
{'loss': 0.6763, 'grad_norm': 0.2004818320274353, 'learning_rate': 0.00043629068493357225, 'epoch': 11.65}
{'loss': 0.6893, 'grad_norm': 0.22184231877326965, 'learning_rate': 0.0004361072121010132, 'epoch': 11.67}
{'loss': 0.6956, 'grad_norm': 0.19183887541294098, 'learning_rate': 0.00043592351415863034, 'epoch': 11.68}
{'loss': 0.6855, 'grad_norm': 0.2056981474161148, 'learning_rate': 0.0004357395913286192, 'epoch': 11.7}
{'loss': 0.6786, 'grad_norm': 0.20650458335876465, 'learning_rate': 0.0004355554438334474, 'epoch': 11.72}
{'loss': 0.689, 'grad_norm': 0.21209202706813812, 'learning_rate': 0.00043537107189585444, 'epoch': 11.74}
{'loss': 0.6743, 'grad_norm': 0.1974020153284073, 'learning_rate': 0.00043518647573885115, 'epoch': 11.75}
{'loss': 0.6815, 'grad_norm': 0.22846899926662445, 'learning_rate': 0.0004350016555857197, 'epoch': 11.77}
{'loss': 0.6863, 'grad_norm': 0.19745518267154694, 'learning_rate': 0.0004348166116600131, 'epoch': 11.79}
{'loss': 0.6831, 'grad_norm': 0.2866692841053009, 'learning_rate': 0.00043463134418555494, 'epoch': 11.81}
{'loss': 0.6938, 'grad_norm': 0.208890900015831, 'learning_rate': 0.00043444585338643947, 'epoch': 11.82}
{'loss': 0.6646, 'grad_norm': 0.19298918545246124, 'learning_rate': 0.0004342601394870309, 'epoch': 11.84}
{'loss': 0.688, 'grad_norm': 0.2293299287557602, 'learning_rate': 0.00043407420271196316, 'epoch': 11.86}
{'loss': 0.6849, 'grad_norm': 0.20309530198574066, 'learning_rate': 0.00043388804328614014, 'epoch': 11.88}
{'loss': 0.6876, 'grad_norm': 0.2235230952501297, 'learning_rate': 0.00043370166143473466, 'epoch': 11.89}
{'loss': 0.693, 'grad_norm': 0.22049319744110107, 'learning_rate': 0.00043351505738318884, 'epoch': 11.91}
{'loss': 0.6883, 'grad_norm': 0.2191854566335678, 'learning_rate': 0.0004333282313572134, 'epoch': 11.93}
{'loss': 0.6806, 'grad_norm': 0.25732895731925964, 'learning_rate': 0.00043314118358278765, 'epoch': 11.95}
{'loss': 0.6884, 'grad_norm': 0.2422383576631546, 'learning_rate': 0.00043295391428615907, 'epoch': 11.96}
{'loss': 0.6871, 'grad_norm': 0.18191809952259064, 'learning_rate': 0.0004327664236938431, 'epoch': 11.98}
{'loss': 0.6923, 'grad_norm': 0.1856030374765396, 'learning_rate': 0.0004325787120326229, 'epoch': 12.0}
{'eval_loss': 0.6780216693878174, 'eval_runtime': 16.95, 'eval_samples_per_second': 576.282, 'eval_steps_per_second': 72.035, 'epoch': 12.0}
{'loss': 0.686, 'grad_norm': 0.21134254336357117, 'learning_rate': 0.00043239077952954904, 'epoch': 12.02}
{'loss': 0.6846, 'grad_norm': 0.24333555996418, 'learning_rate': 0.000432202626411939, 'epoch': 12.03}
{'loss': 0.6937, 'grad_norm': 0.22483356297016144, 'learning_rate': 0.0004320142529073774, 'epoch': 12.05}
{'loss': 0.696, 'grad_norm': 0.22726202011108398, 'learning_rate': 0.0004318256592437152, 'epoch': 12.07}
{'loss': 0.6836, 'grad_norm': 0.25420013070106506, 'learning_rate': 0.0004316368456490699, 'epoch': 12.09}
{'loss': 0.6927, 'grad_norm': 0.2924645245075226, 'learning_rate': 0.00043144781235182486, 'epoch': 12.1}
{'loss': 0.6823, 'grad_norm': inf, 'learning_rate': 0.00043125855958062897, 'epoch': 12.12}
{'loss': 0.6906, 'grad_norm': 0.3150041401386261, 'learning_rate': 0.0004310709833690701, 'epoch': 12.14}
{'loss': 0.6871, 'grad_norm': 0.247367262840271, 'learning_rate': 0.00043088129452600535, 'epoch': 12.16}
{'loss': 0.687, 'grad_norm': 0.21993069350719452, 'learning_rate': 0.0004306913868942332, 'epoch': 12.17}
{'loss': 0.691, 'grad_norm': 0.24927076697349548, 'learning_rate': 0.0004305012607034604, 'epoch': 12.19}
{'loss': 0.699, 'grad_norm': 0.19991309940814972, 'learning_rate': 0.0004303109161836581, 'epoch': 12.21}
{'loss': 0.6955, 'grad_norm': 0.20973791182041168, 'learning_rate': 0.00043012035356506143, 'epoch': 12.23}
{'loss': 0.6831, 'grad_norm': 0.2378876954317093, 'learning_rate': 0.0004299295730781693, 'epoch': 12.24}
{'loss': 0.6829, 'grad_norm': 0.20190709829330444, 'learning_rate': 0.00042973857495374416, 'epoch': 12.26}
{'loss': 0.6868, 'grad_norm': 0.2466617375612259, 'learning_rate': 0.00042954735942281173, 'epoch': 12.28}
{'loss': 0.6897, 'grad_norm': 0.3611806035041809, 'learning_rate': 0.00042935592671666085, 'epoch': 12.3}
{'loss': 0.6951, 'grad_norm': 0.2127808779478073, 'learning_rate': 0.0004291642770668428, 'epoch': 12.31}
{'loss': 0.6803, 'grad_norm': 0.29001355171203613, 'learning_rate': 0.00042897241070517133, 'epoch': 12.33}
{'loss': 0.6895, 'grad_norm': 0.21199780702590942, 'learning_rate': 0.0004287803278637224, 'epoch': 12.35}
{'loss': 0.6817, 'grad_norm': 0.24214033782482147, 'learning_rate': 0.00042858802877483384, 'epoch': 12.37}
{'loss': 0.6796, 'grad_norm': 0.19291691482067108, 'learning_rate': 0.000428395513671105, 'epoch': 12.38}
{'loss': 0.6901, 'grad_norm': 0.21088454127311707, 'learning_rate': 0.0004282027827853963, 'epoch': 12.4}
{'loss': 0.6845, 'grad_norm': 0.22484275698661804, 'learning_rate': 0.00042800983635082955, 'epoch': 12.42}
{'loss': 0.6795, 'grad_norm': 0.20283567905426025, 'learning_rate': 0.0004278166746007871, 'epoch': 12.44}
{'loss': 0.6915, 'grad_norm': 0.22507837414741516, 'learning_rate': 0.0004276232977689117, 'epoch': 12.45}
{'loss': 0.6828, 'grad_norm': 0.23685792088508606, 'learning_rate': 0.00042742970608910624, 'epoch': 12.47}
{'loss': 0.6855, 'grad_norm': 0.21975839138031006, 'learning_rate': 0.0004272358997955337, 'epoch': 12.49}
{'loss': 0.6929, 'grad_norm': 0.21545344591140747, 'learning_rate': 0.0004270418791226162, 'epoch': 12.51}
{'loss': 0.6827, 'grad_norm': 0.30206185579299927, 'learning_rate': 0.0004268476443050357, 'epoch': 12.52}
{'loss': 0.6825, 'grad_norm': 0.2250385731458664, 'learning_rate': 0.00042665319557773286, 'epoch': 12.54}
{'loss': 0.6802, 'grad_norm': 0.2818008363246918, 'learning_rate': 0.0004264585331759071, 'epoch': 12.56}
{'loss': 0.6834, 'grad_norm': 0.2003682404756546, 'learning_rate': 0.00042626365733501646, 'epoch': 12.58}
{'loss': 0.6909, 'grad_norm': 0.21320967376232147, 'learning_rate': 0.000426068568290777, 'epoch': 12.59}
{'loss': 0.6793, 'grad_norm': 0.2190796434879303, 'learning_rate': 0.0004258732662791627, 'epoch': 12.61}
{'loss': 0.6849, 'grad_norm': 0.2102786898612976, 'learning_rate': 0.00042567970773607546, 'epoch': 12.63}
{'loss': 0.6742, 'grad_norm': 0.23243509232997894, 'learning_rate': 0.0004254839826224386, 'epoch': 12.65}
{'loss': 0.6827, 'grad_norm': 0.2643059194087982, 'learning_rate': 0.0004252880452485245, 'epoch': 12.66}
{'loss': 0.6876, 'grad_norm': 0.2058653086423874, 'learning_rate': 0.00042509189585133333, 'epoch': 12.68}
{'loss': 0.6837, 'grad_norm': 0.19560615718364716, 'learning_rate': 0.0004248955346681217, 'epoch': 12.7}
{'loss': 0.6734, 'grad_norm': 0.2010582834482193, 'learning_rate': 0.0004246989619364022, 'epoch': 12.72}
{'loss': 0.6739, 'grad_norm': 0.21600326895713806, 'learning_rate': 0.0004245021778939435, 'epoch': 12.73}
